sense_id,status_pre_aug,status_post_aug
oewn-nobility__1.14.00..,artifact,artifact
oewn-noble__1.18.00..,artifact,artifact
oewn-nobleman__1.18.00..,artifact,artifact
oewn-noblewoman__1.18.00..,artifact,artifact
oewn-nocturnal__3.00.00..,artifact,artifact
oewn-nodding__5.00.00.unerect.00,artifact,external
oewn-node__1.25.02..,artifact,artifact
oewn-noise__1.09.00..,artifact,artifact
oewn-noise__1.10.00..,artifact,artifact
oewn-noise__1.11.00..,artifact,artifact
oewn-noise__1.11.01..,artifact,artifact
oewn-noise__2.39.00..,artifact,artifact
oewn-noisemaker__1.06.00..,artifact,artifact
oewn-noisily__4.02.00..,artifact,artifact
oewn-noisy__3.00.00..,artifact,artifact
oewn-noisy__5.00.00.colorful.03,artifact,artifact
oewn-nomadic__5.00.00.unsettled.01,artifact,artifact
oewn-nominate__2.32.00..,artifact,artifact
oewn-nominate__2.41.02..,artifact,artifact
oewn-noncellular__3.00.00..,external,external
oewn-nonconformist__1.18.00..,artifact,artifact
oewn-none__1.28.00..,artifact,artifact
oewn-nonexistent__3.00.00..,artifact,artifact
oewn-nonflammable__5.00.00.noncombustible.00,artifact,artifact
oewn-nonflowering__3.00.00..,artifact,artifact
oewn-nonhuman__3.00.00..,artifact,artifact
oewn-nonliteral__3.00.00..,artifact,artifact
oewn-nonliving__3.00.00..,artifact,artifact
oewn-nonmetallic__3.00.00..,background,background
oewn-nonmilitary__3.00.00..,artifact,artifact
oewn-nonphotosynthetic__3.01.00..,artifact,artifact
oewn-nonpoisonous__5.00.00.nontoxic.00,closed,closed
oewn-nonpregnant__3.00.00..,background,background
oewn-nonprofessional__3.00.00..,artifact,artifact
oewn-nonretractile__3.00.00..,external,external
oewn-nonrigid__3.00.00..,artifact,artifact
oewn-nonruminant__3.01.00..,artifact,artifact
oewn-nonspatial__3.01.00..,closed,closed
oewn-nonstandard__3.00.03..,artifact,artifact
oewn-nonsurgical__3.01.00..,graph_data,graph_data
oewn-nonsweet__3.00.00..,closed,closed
oewn-nontechnical__3.00.00..,artifact,artifact
oewn-nonverbal__5.00.01.communicative.00,artifact,external
oewn-nonvolatile__3.00.00..,background,background
oewn-nonwoody__3.00.00..,closed,closed
oewn-noon__1.28.00..,artifact,background
oewn-noose__2.35.00..,closed,closed
oewn-noose__2.36.00..,closed,closed
oewn-norepinephrine__1.08.00..,artifact,artifact
oewn-norm__1.09.00..,artifact,artifact
oewn-norm__1.24.00..,artifact,artifact
oewn-normal__1.09.00..,closed,closed
oewn-normal__3.00.01..,closed,closed
oewn-normal__3.00.03..,closed,closed
oewn-normal__5.00.00.perpendicular.00,closed,closed
oewn-normally__4.02.00..,background,background
oewn-normative__3.01.00..,artifact,artifact
oewn-norse__1.18.02..,artifact,artifact
oewn-north__1.15.00..,artifact,artifact
oewn-north__1.15.01..,artifact,artifact
oewn-north__1.15.02..,background,background
oewn-north__1.18.00..,artifact,artifact
oewn-north__1.24.00..,artifact,artifact
oewn-north__3.00.00..,artifact,artifact
oewn-northeast__1.15.00..,closed,closed
oewn-northeast__1.24.00..,closed,closed
oewn-northeast__4.02.00..,closed,closed
oewn-northeast__5.00.01.north.00,closed,closed
oewn-northeast__5.00.02.north.00,closed,closed
oewn-northeastern__5.00.00.eastern.02,artifact,artifact
oewn-northeastern__5.00.00.north.00,background,background
oewn-northern__1.10.00..,artifact,artifact
oewn-northern__5.00.02.north.00,artifact,artifact
oewn-northernmost__5.00.00.north.00,artifact,artifact
oewn-northward__1.24.00..,artifact,artifact
oewn-northwest__1.15.00..,closed,closed
oewn-northwest__4.02.00..,closed,closed
oewn-northwest__5.00.01.north.00,closed,closed
oewn-northwest__5.00.02.north.00,closed,closed
oewn-northwestern__5.00.00.north.00,background,background
oewn-northwestern__5.00.00.western.02,artifact,artifact
oewn-norwegian__1.18.00..,artifact,artifact
oewn-nose__1.08.00..,closed,closed
oewn-notably__4.02.00..,closed,closed
oewn-notation__1.04.00..,artifact,artifact
oewn-notation__1.10.00..,artifact,artifact
oewn-notch__1.25.00..,closed,closed
oewn-notch__2.32.00..,closed,closed
oewn-notch__2.35.00..,closed,closed
oewn-notched__5.00.01.rough.02,background,background
oewn-notched__5.00.02.rough.02,background,background
oewn-note__1.07.00..,artifact,artifact
oewn-note__1.10.00..,artifact,artifact
oewn-note__1.10.03..,artifact,artifact
oewn-note__1.10.04..,artifact,artifact
oewn-nothing__1.23.00..,artifact,artifact
oewn-nothing__4.02.00..,artifact,artifact
oewn-notice__1.09.00..,background,background
oewn-notice__1.10.01..,background,background
oewn-notice__2.32.00..,background,background
oewn-notice__2.39.04..,background,background
oewn-noticeable__3.00.00..,artifact,artifact
oewn-noticeable__5.00.00.perceptible.00,background,background
oewn-noticeably__4.02.00..,artifact,artifact
oewn-noticed__3.00.00..,artifact,artifact
oewn-notify__2.32.00..,artifact,artifact
oewn-notochord__1.05.00..,artifact,artifact
oewn-notorious__5.00.00.disreputable.00,artifact,artifact
oewn-noun__1.10.00..,background,background
oewn-noun__1.10.01..,background,background
oewn-nourish__2.34.00..,background,background
oewn-nourished__3.00.00..,artifact,artifact
oewn-nourishing__5.00.01.wholesome.00,background,background
oewn-nourishment__1.13.00..,background,background
oewn-novel__1.10.00..,artifact,artifact
oewn-nozzle__1.06.00..,artifact,artifact
oewn-nuclear__3.00.00..,artifact,artifact
oewn-nuclear__5.00.00.central.01,artifact,artifact
oewn-nucleotide__1.27.00..,artifact,artifact
oewn-nucleus__1.08.00..,artifact,artifact
oewn-nucleus__1.17.00..,artifact,artifact
oewn-nucleus__1.17.01..,graph_data,graph_data
oewn-number__1.07.00..,background,background
oewn-number__1.10.01..,background,background
oewn-number__1.10.03..,background,background
oewn-number__1.10.04..,background,background
oewn-number__1.10.05..,background,background
oewn-number__2.30.00..,background,background
oewn-number__2.32.00..,background,background
oewn-number__2.32.03..,background,background
oewn-number__2.42.00..,background,background
oewn-numbers__1.04.00..,artifact,artifact
oewn-numbers__1.10.00..,artifact,artifact
oewn-numbness__1.26.00..,artifact,artifact
oewn-numeral__1.10.00..,artifact,artifact
oewn-numeration__1.10.01..,artifact,artifact
oewn-numerical__5.00.00.quantitative.00,artifact,artifact
oewn-numerically__4.02.00..,artifact,artifact
oewn-numerous__5.00.00.many.00,background,background
oewn-nuptial__3.01.00..,external,external
oewn-nutlike__5.00.00.tasty.00,artifact,artifact
oewn-nutmeg__1.13.00..,background,background
oewn-nutmeg__1.20.00..,background,background
oewn-nutrition__1.22.00..,artifact,artifact
oewn-nutritious__5.00.00.wholesome.00,background,background
oewn-nutritive__5.00.00.wholesome.00,background,background
oewn-nuts__5.00.00.insane.00,artifact,artifact
oewn-nylon__1.27.00..,artifact,artifact
oewn-nymph__1.18.00..,artifact,artifact
oewn-oarlock__1.06.00..,graph_data,graph_data
oewn-oath__1.10.00..,artifact,artifact
oewn-oath__1.10.01..,artifact,artifact
oewn-oath__1.10.02..,artifact,artifact
oewn-obedience__1.04.00..,artifact,artifact
oewn-obedient__3.00.00..,artifact,artifact
oewn-obey__2.41.00..,artifact,artifact
oewn-object__1.03.00..,artifact,artifact
oewn-object__1.09.00..,artifact,artifact
oewn-object__2.32.00..,artifact,artifact
oewn-objection__1.04.00..,artifact,artifact
oewn-objection__1.04.01..,artifact,artifact
oewn-objection__1.10.01..,artifact,artifact
oewn-objectionable__5.00.00.offensive.01,background,background
oewn-objective__1.09.00..,artifact,artifact
oewn-objective__5.00.00.real.00,artifact,artifact
oewn-objectively__4.02.00..,artifact,artifact
oewn-objectivity__1.07.00..,artifact,artifact
oewn-obligation__1.04.00..,artifact,artifact
oewn-obligation__1.21.00..,artifact,artifact
oewn-obligation__1.26.00..,artifact,artifact
oewn-obligatory__3.00.00..,artifact,artifact
oewn-obligatory__5.00.00.necessary.00,artifact,artifact
oewn-obliged__5.00.00.obligated.00,artifact,artifact
oewn-obliging__5.00.00.accommodating.00,artifact,artifact
oewn-oblique__3.00.00..,artifact,artifact
oewn-oblique__5.00.00.indirect.02,artifact,artifact
oewn-oblong__1.25.00..,artifact,artifact
oewn-obscene__5.00.00.indecent.00,artifact,artifact
oewn-obscurity__1.07.02..,artifact,artifact
oewn-observable__5.00.00.noticeable.00,artifact,artifact
oewn-observance__1.04.00..,artifact,artifact
oewn-observance__1.04.02..,artifact,artifact
oewn-observation__1.04.01..,background,background
oewn-observational__5.00.00.empirical.00,artifact,artifact
oewn-observe__2.39.02..,artifact,artifact
oewn-observed__5.00.00.determined.00,artifact,artifact
oewn-observer__1.18.00..,background,background
oewn-observing__5.00.00.perceptive.00,artifact,artifact
oewn-obsolete__5.00.01.noncurrent.00,background,background
oewn-obstacle__1.09.00..,artifact,artifact
oewn-obstinate__2.30.00..,artifact,artifact
oewn-obstructed__3.00.00..,artifact,artifact
oewn-obstruction__1.06.00..,background,background
oewn-obstruction__1.26.00..,artifact,artifact
oewn-obtain__2.40.00..,background,background
oewn-obtainable__5.00.00.available.00,background,background
oewn-obtrusive__5.00.00.protrusive.00,external,external
oewn-obtrusively__4.02.00..,external,external
oewn-obverse__1.06.00..,artifact,artifact
oewn-obvious__3.00.00..,background,background
oewn-occasion__1.11.00..,background,closed
oewn-occasion__1.26.00..,background,closed
oewn-occasions__1.09.00..,background,closed
oewn-occipital__3.01.00..,artifact,external
oewn-occiput__1.08.00..,artifact,external
oewn-occult__1.18.00..,artifact,artifact
oewn-occupancy__1.04.00..,artifact,artifact
oewn-occupant__1.18.00..,artifact,artifact
oewn-occupation__1.04.00..,background,background
oewn-occupation__1.04.02..,background,background
oewn-occupation__1.04.04..,background,background
oewn-occupational__3.01.00..,artifact,artifact
oewn-occupied__3.00.00..,artifact,artifact
oewn-occupied__5.00.00.inhabited.00,closed,closed
oewn-occupy__2.31.00..,artifact,artifact
oewn-occupy__2.40.08..,artifact,artifact
oewn-occupy__2.41.00..,background,background
oewn-occupy__2.42.00..,artifact,artifact
oewn-occur__2.30.00..,closed,closed
oewn-occurrence__1.11.00..,background,background
oewn-ocean__1.17.00..,artifact,artifact
oewn-ocean__1.23.00..,artifact,artifact
oewn-oceangoing__5.00.00.marine.00,closed,closed
oewn-oceanic__1.10.00..,artifact,artifact
oewn-ochronosis__1.26.00..,graph_data,graph_data
oewn-octant__1.06.00..,background,background
oewn-octave__1.10.00..,artifact,artifact
oewn-octave__1.28.00..,artifact,artifact
oewn-odor__1.07.00..,artifact,artifact
oewn-odorless__3.00.00..,artifact,artifact
oewn-odorous__3.00.00..,artifact,artifact
oewn-odorous__5.00.02.malodorous.00,artifact,artifact
oewn-odyssey__1.10.00..,artifact,artifact
oewn-offend__2.37.00..,background,background
oewn-offend__2.37.01..,artifact,artifact
oewn-offend__2.41.00..,artifact,artifact
oewn-offended__5.00.00.displeased.00,artifact,artifact
oewn-offense__1.04.01..,artifact,artifact
oewn-offense__1.04.02..,artifact,artifact
oewn-offense__1.12.00..,artifact,artifact
oewn-offensive__1.04.00..,background,background
oewn-offensive__3.00.02..,background,background
oewn-offensive__3.00.03..,background,background
oewn-offensive__5.00.00.offending.00,background,background
oewn-offensively__4.02.02..,background,background
oewn-offer__1.10.01..,artifact,artifact
oewn-offer__2.40.02..,artifact,artifact
oewn-offering__1.04.00..,artifact,artifact
oewn-offering__1.10.00..,artifact,artifact
oewn-offering__1.10.01..,artifact,artifact
oewn-offhand__5.00.00.unprepared.00,artifact,artifact
oewn-office__1.04.02..,closed,closed
oewn-office__1.06.00..,closed,closed
oewn-office__1.14.01..,closed,closed
oewn-office__1.26.00..,closed,closed
oewn-officer__1.18.03..,artifact,artifact
oewn-official__1.18.00..,closed,closed
oewn-official__1.18.01..,closed,closed
oewn-official__3.00.00..,closed,closed
oewn-official__3.01.00..,closed,closed
oewn-official__5.00.00.confirmed.00,closed,closed
oewn-official__5.00.00.established.00,closed,closed
oewn-officially__4.02.00..,closed,closed
oewn-offshoot__1.19.00..,artifact,artifact
oewn-offspring__1.05.00..,external,external
oewn-offspring__1.18.00..,artifact,artifact
oewn-oily__5.00.00.fatty.00,artifact,artifact
oewn-ointment__1.06.00..,artifact,artifact
oewn-older__5.00.00.old.02,artifact,artifact
oewn-older__5.00.00.senior.00,artifact,background
oewn-oldness__1.07.00..,background,background
oewn-oldness__1.07.01..,background,background
oewn-oleaster__1.20.00..,artifact,artifact
oewn-olfaction__1.09.00..,artifact,artifact
oewn-olfactory__3.01.00..,artifact,artifact
oewn-olive__1.07.00..,artifact,artifact
oewn-olive__1.20.00..,graph_data,graph_data
oewn-olive__5.00.00.chromatic.00,artifact,artifact
oewn-olivelike__5.00.00.rounded.00,artifact,artifact
oewn-olivine__1.27.00..,artifact,artifact
oewn-olympian__1.18.01..,artifact,artifact
oewn-omission__1.04.01..,artifact,artifact
oewn-omnipotence__1.26.00..,artifact,artifact
oewn-omnipotent__5.00.00.powerful.00,artifact,artifact
oewn-omniscient__5.00.00.wise.00,artifact,artifact
oewn-omnivorous__3.00.00..,artifact,artifact
oewn-once__4.02.00..,background,closed
oewn-onion__1.20.00..,artifact,artifact
oewn-onset__1.11.00..,closed,closed
oewn-onward__4.02.00..,background,background
oewn-opaque__3.00.00..,artifact,artifact
oewn-open__1.09.00..,closed,closed
oewn-open__1.15.01..,closed,closed
oewn-open__2.35.00..,closed,closed
oewn-open__2.35.08..,closed,closed
oewn-open__2.41.00..,closed,closed
oewn-open__3.00.01..,closed,closed
oewn-open__3.00.02..,closed,closed
oewn-open__3.00.07..,closed,closed
oewn-open__5.00.00.unprotected.00,closed,closed
oewn-opened__3.00.02..,background,background
oewn-opening__1.04.03..,closed,closed
oewn-opening__1.06.00..,closed,closed
oewn-opening__1.10.00..,closed,closed
oewn-opening__1.17.00..,closed,closed
oewn-opening__3.00.00..,closed,closed
oewn-openly__4.02.00..,closed,closed
oewn-operate__2.35.00..,artifact,artifact
oewn-operate__2.41.00..,artifact,background
oewn-operating__3.44.00..,artifact,artifact
oewn-operating__5.00.01.operative.00,artifact,artifact
oewn-operation__1.04.00..,artifact,artifact
oewn-operation__1.04.05..,artifact,artifact
oewn-operation__1.04.06..,artifact,artifact
oewn-operation__1.04.07..,artifact,artifact
oewn-operation__1.22.00..,artifact,artifact
oewn-operation__1.26.00..,artifact,artifact
oewn-operational__3.01.00..,artifact,artifact
oewn-operations__1.04.00..,artifact,artifact
oewn-operative__1.18.01..,artifact,artifact
oewn-operator__1.24.00..,artifact,artifact
oewn-opinion__1.09.00..,background,background
oewn-opinion__1.09.02..,background,background
oewn-opinion__1.10.01..,background,background
oewn-opium__1.06.00..,background,background
oewn-opponent__1.18.02..,artifact,artifact
oewn-opponent__5.00.00.hostile.01,artifact,artifact
oewn-opportune__3.00.00..,artifact,artifact
oewn-opportunity__1.26.00..,artifact,artifact
oewn-oppose__2.32.00..,artifact,artifact
oewn-oppose__2.32.01..,artifact,artifact
oewn-opposed__3.00.00..,background,background
oewn-opposing__5.00.00.hostile.01,background,background
oewn-opposite__1.10.00..,closed,closed
oewn-opposite__1.18.00..,closed,closed
oewn-opposite__1.24.03..,closed,closed
oewn-opposite__3.00.00..,closed,closed
oewn-opposite__4.02.00..,closed,closed
oewn-opposite__5.00.00.other.00,closed,closed
oewn-opposite__5.00.02.other.00,closed,closed
oewn-opposition__1.04.00..,artifact,artifact
oewn-opposition__1.04.01..,artifact,artifact
oewn-opposition__1.18.01..,artifact,artifact
oewn-opposition__1.24.02..,artifact,artifact
oewn-oppressed__5.00.00.burdened.00,artifact,artifact
oewn-oppressive__5.00.00.heavy.02,external,external
oewn-optical__3.01.01..,artifact,artifact
oewn-optics__1.09.00..,artifact,artifact
oewn-optimistic__5.00.00.positive.01,artifact,artifact
oewn-option__1.21.00..,artifact,artifact
oewn-optional__3.00.00..,artifact,artifact
oewn-orach__1.20.00..,artifact,artifact
oewn-oral__1.10.00..,artifact,artifact
oewn-orally__4.02.01..,artifact,artifact
oewn-orange__1.07.00..,closed,closed
oewn-orange__1.13.00..,closed,closed
oewn-orange__1.27.00..,closed,closed
oewn-orange__5.00.00.chromatic.00,closed,closed
oewn-oration__1.10.00..,artifact,artifact
oewn-oratory__1.10.00..,artifact,artifact
oewn-orbit__1.15.00..,artifact,artifact
oewn-orbital__3.01.00..,artifact,artifact
oewn-orchestra__1.14.00..,closed,closed
oewn-orchestral__3.01.00..,background,background
oewn-orchil__1.20.01..,background,background
oewn-orchil__1.27.00..,background,background
oewn-ordain__2.41.01..,artifact,artifact
oewn-ordained__5.00.00.consecrated.00,artifact,artifact
oewn-ordained__5.00.00.settled.02,artifact,artifact
oewn-ordered__3.00.00..,artifact,artifact
oewn-ordering__1.14.00..,artifact,artifact
